Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
East,Loam,Soybean,693.1569998946742,28.41053139366497,0,1,Cloudy,124,5.359302037825532
West,Loam,Cotton,836.2504252385486,30.78871450615719,1,0,Cloudy,66,5.972152564207805
East,Sandy,Rice,441.25406460499215,16.149437496223317,1,0,Cloudy,127,4.398546970925904
West,Clay,Barley,215.50147071694695,39.199667203122544,1,1,Sunny,61,3.5699220751050613
North,Loam,Wheat,792.735729103525,36.00255978660455,0,0,Sunny,123,4.599392697129452
North,Chalky,Barley,131.8703412038818,27.82197996826365,0,1,Cloudy,76,2.672470792251492
South,Clay,Rice,717.627704294355,18.39823467664132,1,1,Rainy,103,6.805708051519824
West,Silt,Wheat,187.94452753928545,18.999987011745997,0,0,Rainy,142,1.465005574708514
North,Peaty,Maize,477.55746277872186,38.73790523632205,0,0,Sunny,122,4.056926596761076
West,Chalky,Cotton,527.419816693307,33.12274897499656,0,0,Rainy,148,3.475969187308976
East,Peaty,Maize,612.0456644532875,35.10493006936652,0,1,Cloudy,86,5.185399091257491
North,Peaty,Soybean,170.05474504193734,31.64889304496594,1,0,Cloudy,72,3.703498419737265
East,Peaty,Soybean,388.4132077740859,17.90182660615541,0,1,Sunny,78,4.568889479537714
West,Chalky,Cotton,480.5606274692406,17.595981175754407,1,0,Sunny,74,4.604870561785405
North,Peaty,Soybean,405.0291728211207,16.975586832366442,0,1,Cloudy,127,4.121035785422537
East,Peaty,Barley,690.8576345545337,23.24208276790261,1,1,Sunny,117,6.400214980483572
East,Clay,Maize,983.7179078365764,23.051926847088254,0,1,Sunny,149,6.564336726163859
East,Peaty,Cotton,354.81255269485933,27.376299789635127,1,1,Sunny,98,5.590823722608532
West,Chalky,Cotton,500.77013275249993,20.28342791437622,0,0,Cloudy,75,2.8603033102063105
East,Peaty,Rice,125.48822642989984,35.41694501702139,1,1,Rainy,76,5.072737204869611
South,Sandy,Wheat,790.1934614552405,19.663718355132765,1,0,Cloudy,137,6.051479021426268
West,Silt,Soybean,347.489936701946,18.79349537334736,0,0,Cloudy,80,2.2892316380989657
South,Clay,Barley,152.1638914376536,18.82671967541841,1,0,Rainy,124,2.057723010108083
South,Chalky,Wheat,646.8812069407018,21.720265987496504,0,1,Rainy,101,4.98985420409227
East,Clay,Maize,980.3797567334648,32.2939941362466,0,0,Rainy,136,5.056804701947408
West,Loam,Wheat,656.3449742294929,15.845269857317998,1,1,Cloudy,137,5.9138000035375615
West,Sandy,Cotton,684.2878035907629,24.65222066439152,0,0,Cloudy,112,3.419822889149219
South,Silt,Cotton,863.1776600177849,32.315748015562825,0,1,Cloudy,121,6.117486340212983
East,Sandy,Barley,403.8206879111751,22.707853855356483,1,1,Cloudy,107,5.099947113147128
South,Chalky,Cotton,465.1043832096016,25.95583765655799,0,0,Rainy,61,3.045487147715762
North,Silt,Soybean,182.9192831166127,17.18089821970277,0,1,Sunny,99,2.845003837593035
West,Clay,Soybean,454.1591869239103,15.094032123729198,0,0,Cloudy,149,2.569457974799249
South,Clay,Maize,665.1930437614919,21.43338986095357,0,0,Cloudy,131,3.3180370418437075
North,Chalky,Cotton,508.7610912644234,22.079658526269387,1,0,Sunny,90,3.759264486310906
South,Peaty,Maize,859.0407401560054,22.921077575666843,1,1,Rainy,85,7.358312783516948
South,Chalky,Rice,132.21995767459168,31.82504977783688,1,1,Sunny,125,3.759617874454781
South,Chalky,Maize,462.8911236551453,16.618520052337335,1,0,Cloudy,69,4.357710193072815
North,Clay,Barley,232.81615651861097,37.02727026811059,0,0,Rainy,113,2.1876976163562776
East,Loam,Wheat,928.0186428247524,38.569692654532574,0,1,Cloudy,92,6.306450672879167
North,Chalky,Soybean,400.1869024900364,38.10136208893485,1,0,Sunny,95,3.6912520426109
North,Loam,Barley,395.4073144264284,37.990891111752944,1,1,Sunny,88,5.2665101276829045
East,Clay,Rice,988.8371983703512,29.99193833287756,0,0,Sunny,116,5.0215459726857565
South,Loam,Cotton,676.446436048859,16.70602353560445,1,0,Cloudy,147,4.739179616161757
East,Chalky,Barley,221.1819590179062,21.452955142306063,1,1,Rainy,69,3.683997341397431
West,Chalky,Soybean,529.6190327862294,15.98163478831042,0,0,Sunny,136,2.85109518227855
South,Silt,Wheat,934.0274062186804,39.8628383287367,0,1,Sunny,140,6.571102001857278
North,Peaty,Maize,905.3117189260348,23.709377534979808,1,0,Rainy,101,5.848333685359567
North,Sandy,Maize,943.4656111476588,15.973976909889608,1,0,Sunny,72,7.208971761899453
South,Peaty,Cotton,385.6310157776139,21.64961679500865,1,1,Cloudy,114,5.61482240435309
East,Loam,Soybean,944.0813605866274,24.70081426412197,0,1,Rainy,70,6.177353013364207
North,Clay,Barley,307.4012709354955,36.96416306844776,0,0,Rainy,147,1.6979953421094338
North,Peaty,Cotton,630.5712338054778,33.57729252616244,0,0,Cloudy,65,3.827252570574922
West,Loam,Barley,672.8717687397695,33.92041045860476,0,0,Cloudy,110,3.221983912084212
West,Sandy,Wheat,594.1980561655324,34.19495990738604,1,1,Sunny,75,7.557076874709595
West,Loam,Soybean,534.6488028071019,27.588764862992512,1,0,Cloudy,72,4.638078046952911
West,Peaty,Maize,976.4591392565256,30.216438690508426,0,0,Sunny,117,5.436378974769478
West,Loam,Soybean,960.8407877886189,28.5901407568394,0,0,Rainy,138,4.777053320302137
West,Sandy,Barley,293.0411786677864,27.37391624776568,1,1,Cloudy,86,4.949568574746716
North,Clay,Wheat,146.8059086316565,34.40533398264024,0,1,Cloudy,69,3.438836142474419
South,Clay,Cotton,783.3721807615137,17.60207358805194,0,0,Rainy,129,4.24980025120251
South,Clay,Rice,477.7167582786731,29.459670116682283,0,0,Sunny,66,3.1581323381096
East,Clay,Cotton,866.6709442025416,28.5532720067478,0,0,Sunny,126,4.832749035700837
East,Clay,Maize,278.5651859382126,35.70292016005435,1,0,Sunny,99,3.0256469123174323
South,Sandy,Soybean,250.0412253150029,38.88354703002891,0,1,Cloudy,129,3.471543042246555
North,Peaty,Barley,838.6877781737073,24.109089791037214,0,1,Cloudy,122,5.324311324055327
North,Peaty,Soybean,630.6441610485716,35.70243820181414,1,0,Cloudy,88,5.456465144305625
West,Peaty,Wheat,796.824066616324,33.999360674599366,0,0,Sunny,97,4.146696601770964
North,Chalky,Wheat,809.0242998026495,32.611918107138834,0,1,Rainy,97,5.961418023518809
West,Peaty,Maize,334.5459084430471,24.18510565205804,0,0,Sunny,108,2.4820327441706285
South,Sandy,Cotton,382.323839224747,31.219659682857905,1,1,Sunny,113,5.018283452314375
East,Loam,Wheat,661.9282719338772,29.484158296793176,1,0,Cloudy,118,5.59144713152934
North,Silt,Wheat,372.9126611116735,23.00701083679652,0,1,Sunny,132,3.543196208840666
North,Silt,Barley,558.603340495948,34.846289746937714,1,0,Rainy,112,5.005578611284326
South,Clay,Rice,774.8191054390443,38.56056878954318,1,0,Cloudy,101,6.6340380362919245
South,Loam,Cotton,671.8763059956121,31.24269103982859,0,0,Sunny,108,4.008204602071313
South,Loam,Soybean,987.5256295970868,17.671107898840187,1,0,Sunny,104,6.103752187825757
West,Clay,Cotton,627.7079019052718,33.63914465863671,1,0,Sunny,129,5.806867705600364
North,Chalky,Barley,198.854871835554,22.4510001808252,1,1,Sunny,91,3.6648259842817823
West,Loam,Rice,521.8478569804266,24.83680607793623,0,1,Sunny,115,3.3670579836217964
East,Silt,Soybean,372.54315566873214,24.49464752096952,0,1,Rainy,140,3.216119361849075
East,Loam,Cotton,546.1739673611016,36.60612556010073,0,1,Cloudy,124,5.179317215157612
North,Clay,Maize,314.8691379114815,32.07229607412064,1,0,Sunny,81,4.717436223310011
West,Sandy,Maize,549.0968468285685,20.264837860990315,0,1,Rainy,143,3.610809871788831
West,Loam,Wheat,819.350641603503,27.872005292714928,0,0,Rainy,112,5.726933606095156
South,Silt,Cotton,697.2613057859205,38.417923938120914,1,1,Rainy,117,7.158486648512908
West,Silt,Soybean,452.66991053573554,27.019178792983105,0,0,Rainy,124,3.127787946123628
South,Sandy,Soybean,732.0350974327896,37.49274003229928,0,1,Cloudy,91,6.538198812326056
North,Sandy,Wheat,680.354455662879,23.973885904178864,1,1,Sunny,83,6.520288395000928
West,Chalky,Barley,170.13917794530485,28.441107559699205,0,0,Sunny,126,1.5398536304642134
North,Sandy,Rice,553.3029261805561,20.864782622901554,1,0,Cloudy,60,5.429033684440257
North,Clay,Wheat,874.056951877873,20.083757554283952,1,1,Cloudy,117,9.150298631040878
East,Sandy,Rice,131.64400379465155,36.83870363679294,0,0,Sunny,69,1.8944637301619065
South,Loam,Maize,510.9576389615274,28.095228031160502,1,0,Sunny,92,4.216584346111782
South,Peaty,Rice,233.5346286045971,32.1311408703196,1,0,Cloudy,115,3.582696348013344
South,Loam,Cotton,850.660255830071,38.71444970954923,0,1,Rainy,63,6.336436078205939
South,Silt,Wheat,933.7816801124796,39.01958168092799,1,1,Rainy,104,8.77393325881466
West,Sandy,Wheat,456.0855189020132,22.69007208152177,1,0,Rainy,129,3.9093044329424425
South,Clay,Cotton,984.6333538379672,38.19717664707973,0,1,Sunny,61,7.027530859546782
North,Loam,Wheat,498.965893820119,15.513559766311689,1,1,Sunny,103,5.794640019450254
East,Clay,Barley,773.3907694779033,27.83151222069357,0,1,Sunny,99,5.553735464243764
South,Loam,Maize,987.3637732071552,37.21975683783364,1,1,Rainy,108,8.540663110915029
North,Chalky,Soybean,430.3177964205041,15.87736926180196,1,1,Rainy,138,5.308910302761269
South,Silt,Wheat,986.530859451782,23.555220847847917,1,0,Cloudy,71,7.406121870221121
South,Loam,Soybean,631.2662218885988,38.75444495834375,1,0,Rainy,114,4.6086187956946345
East,Chalky,Cotton,946.6095945501436,27.959585711870552,1,1,Sunny,85,7.929771854325282
West,Peaty,Rice,952.8831682756064,20.60425636319154,1,1,Rainy,101,8.282035172815283
East,Loam,Soybean,660.650771916503,17.901022366949455,1,1,Sunny,134,5.895037959029214
West,Sandy,Rice,666.4802111068901,34.570362088663884,1,1,Cloudy,68,7.261784813887375
North,Silt,Wheat,171.51504093745012,20.80449081796298,1,1,Sunny,73,4.478991617127145
West,Silt,Wheat,417.0648294591184,34.053186938607254,1,1,Rainy,63,5.369828571391198
North,Silt,Soybean,217.16779650049057,30.60256814841305,1,1,Cloudy,109,4.321824797290225
East,Peaty,Wheat,222.51686003091103,38.45401528892734,1,0,Sunny,97,4.017451413946858
North,Silt,Wheat,587.0576217398457,15.278021496963774,1,0,Rainy,135,4.735112860690996
South,Sandy,Soybean,962.3610933007302,20.116466480583508,0,1,Cloudy,123,6.991652282912664
North,Sandy,Barley,900.0079886125857,39.76402162279832,0,0,Sunny,149,6.346740323180937
North,Sandy,Rice,384.0970142061994,27.67385293607294,0,1,Rainy,128,3.61497430866364
South,Clay,Rice,161.15271690843974,36.195242169278686,0,1,Cloudy,136,2.952731878427465
South,Silt,Wheat,661.3961290979158,22.768278411660607,0,1,Cloudy,93,3.5013711006335564
North,Silt,Maize,600.9098481094691,27.76587133737258,0,0,Rainy,98,3.783855452347721
West,Silt,Maize,228.86595754370344,18.05033913314597,1,1,Rainy,126,3.3982804879221105
South,Clay,Maize,963.2921841982331,36.44438078293005,1,1,Rainy,120,7.734887135253518
North,Loam,Barley,918.8476127008788,20.5464017740076,1,0,Sunny,119,6.054609130439618
North,Chalky,Soybean,835.5391420506709,30.64264414583648,1,1,Rainy,93,7.836822709653645
East,Loam,Rice,401.7700781989271,33.495951778329015,1,0,Cloudy,76,4.094821202099198
West,Sandy,Maize,770.7473079448588,15.693295958136316,0,1,Sunny,142,5.658913834113561
South,Clay,Soybean,218.9081303151656,28.28251108882296,1,0,Rainy,137,2.8086527190363038
North,Chalky,Cotton,543.0621507116579,17.93722891444521,0,0,Cloudy,69,2.2990938932354483
West,Clay,Rice,443.6367195957976,32.73628100159118,1,1,Cloudy,113,6.231934872410271
North,Silt,Barley,403.9920719563793,18.348672528518158,0,1,Sunny,123,3.8735505726199126
East,Loam,Maize,488.98120458343465,20.279674520690925,1,0,Rainy,115,4.114253412787752
West,Chalky,Cotton,812.4058451653435,16.510368327069507,1,1,Sunny,116,8.349611729094585
South,Peaty,Soybean,834.9383379759278,30.22363618435551,1,1,Rainy,84,8.440132316078987
North,Peaty,Wheat,359.0146977722622,25.51309733771956,0,0,Sunny,90,2.491164965405188
North,Sandy,Maize,254.7316574558236,36.870774968563225,1,1,Sunny,148,4.180451396666772
West,Clay,Wheat,846.970271250862,39.09131496147769,0,0,Rainy,75,4.977083378361325
East,Silt,Maize,755.0359191628997,39.43614687968029,1,0,Cloudy,139,6.420849811373271
North,Sandy,Soybean,408.21584546057545,24.51832722984728,0,0,Rainy,88,2.180130016723367
West,Silt,Maize,728.405022405204,26.581186976315447,0,1,Cloudy,117,5.427963281609623
North,Clay,Barley,878.3505818587124,19.168116326304943,1,0,Cloudy,125,6.05749480630062
South,Sandy,Barley,793.0254729042771,33.919961960597675,1,0,Cloudy,125,6.027565353188152
North,Peaty,Barley,194.4836208079828,32.54056713662902,1,0,Sunny,130,2.8509535645092954
South,Clay,Cotton,200.86525868361463,29.2555498020838,1,0,Cloudy,104,2.0234358550039877
South,Peaty,Cotton,401.9458951771714,28.524846529691462,0,1,Rainy,134,3.884115133789508
South,Chalky,Cotton,872.5064716371978,37.68844428513154,1,1,Rainy,118,7.703072654019705
West,Silt,Maize,772.0167657696138,18.87822307695925,0,0,Rainy,79,4.61637844122005
East,Silt,Barley,969.8824711138212,34.00224031140155,1,1,Cloudy,112,8.760871413007475
North,Silt,Soybean,304.5299723830385,15.530624878218983,1,0,Rainy,63,4.632160013907882
East,Peaty,Rice,841.7648741126662,29.6833151961412,0,1,Rainy,110,5.686732816735468
West,Chalky,Maize,116.11257992460328,18.080749638609436,1,1,Rainy,120,2.936970379451501
East,Loam,Rice,607.9325560803402,17.34336200566159,0,0,Rainy,139,2.9666473250452934
North,Clay,Rice,640.6936366063452,27.271337937999,1,1,Sunny,114,6.516806222066393
East,Loam,Maize,410.0664671363827,22.610591365564865,0,0,Rainy,75,2.6306467043561006
South,Sandy,Rice,433.1487529996928,35.70745480565454,1,0,Cloudy,67,4.062856994407011
West,Peaty,Maize,344.69071539058785,30.47957044940584,0,0,Sunny,139,1.9918030921321324
North,Sandy,Rice,996.1390121070804,35.22683817887143,0,1,Sunny,137,7.095059947208329
South,Sandy,Cotton,641.0878612637459,15.90768818429424,1,1,Cloudy,144,6.415587443022288
East,Clay,Wheat,941.9306150878148,37.393269916051366,0,1,Cloudy,145,7.341417054747721
East,Clay,Soybean,605.5579982472962,24.371353192185893,1,0,Sunny,98,4.352347600132465
East,Silt,Soybean,219.42068174071005,24.062284516856884,1,0,Sunny,113,2.9632832790968564
West,Sandy,Barley,670.8781327367656,27.54122768915971,0,0,Rainy,145,4.72078678263323
East,Sandy,Cotton,178.31480927728165,25.78328144791644,1,0,Sunny,91,2.795044126867096
West,Silt,Wheat,555.651807966462,16.544395713125347,0,1,Sunny,88,4.003122305989178
East,Peaty,Barley,973.1573550624296,25.216987650553733,0,0,Cloudy,72,5.900816614528548
East,Clay,Cotton,663.8304982176088,31.89484188475446,0,1,Cloudy,144,4.889517572451801
West,Silt,Cotton,623.4775027374461,25.594586601212093,1,1,Rainy,69,5.958373739429053
East,Clay,Maize,135.170501237599,38.1861190322016,1,0,Cloudy,138,2.7263079032700097
West,Silt,Soybean,540.8871589546236,17.152029597871888,1,0,Rainy,144,4.98221185021472
East,Clay,Rice,472.6355436333691,21.699588964122608,1,0,Sunny,60,4.145392782793681
South,Loam,Cotton,487.7757939706944,34.82194012216972,1,0,Cloudy,101,4.0423963027884
East,Clay,Cotton,737.7401454944488,18.86624625375267,0,0,Cloudy,61,3.880062991737183
South,Clay,Soybean,138.04421625254142,24.754242909462192,0,1,Cloudy,117,3.5136275076319503
North,Peaty,Wheat,155.75246932942167,18.89880706560158,1,1,Rainy,96,3.802467705039124
East,Clay,Cotton,957.8381630103368,27.15864500136579,1,0,Cloudy,72,7.030356801566154
South,Chalky,Rice,749.4202279574448,16.36749063097607,0,1,Rainy,130,5.1758626805952135
East,Peaty,Soybean,953.8781777797972,32.79725754350093,1,1,Sunny,97,6.789442779276893
East,Peaty,Wheat,939.571640713076,22.258753323847596,0,0,Sunny,63,5.608738061730994
South,Sandy,Maize,999.806258895014,25.092642922690512,1,1,Sunny,134,7.63277697955434
South,Loam,Maize,138.51450117594504,39.71135967323322,0,1,Cloudy,91,2.096227333421024
South,Clay,Rice,478.3728104497256,22.00209216991432,1,1,Rainy,90,6.046770557751369
East,Chalky,Maize,378.7149324758483,16.385197621462243,0,0,Sunny,96,1.943886992659144
South,Silt,Maize,358.38559148255035,36.85403166015662,1,0,Cloudy,134,3.604288944100305
East,Silt,Rice,440.75038838940105,32.664334718537354,0,0,Rainy,107,3.267200663878742
South,Clay,Maize,532.7429629036869,34.71985583314385,0,1,Rainy,100,3.9840590834676375
West,Sandy,Wheat,926.038277418255,23.697036141067333,1,1,Sunny,127,7.265024059054308
North,Peaty,Soybean,883.4823568990695,38.08289162178874,0,0,Sunny,72,5.197710360167572
East,Peaty,Wheat,485.5159722001309,18.84606750909708,0,0,Rainy,71,2.891269017275235
East,Chalky,Soybean,411.1128494650276,15.66659785790028,0,1,Cloudy,147,3.5927105992513173
North,Sandy,Rice,923.7230340251892,25.944343080562916,0,1,Cloudy,121,6.082642143643209
South,Peaty,Maize,781.8104605450962,28.78896241312345,1,1,Cloudy,120,6.563150450387632
West,Chalky,Soybean,631.1142736997238,24.513383706340694,1,0,Sunny,63,4.729891262127489
North,Peaty,Rice,123.44657533644062,24.64727932532801,0,1,Rainy,83,1.7377734997432863
South,Peaty,Soybean,708.7072951992847,38.25798815028058,1,0,Cloudy,72,5.625778762316926
South,Silt,Wheat,956.80203540325,38.14997857810776,1,0,Sunny,140,6.863216782966331
South,Silt,Barley,321.5139699441325,33.109123558645734,0,0,Cloudy,137,2.104801338360134
North,Chalky,Rice,972.5245492189524,30.9640500734897,0,1,Sunny,146,7.778693442783963
North,Loam,Cotton,703.1156819656434,37.48036672437368,1,0,Sunny,71,5.64998066203336
North,Chalky,Rice,441.0869086860962,31.313736094450427,0,0,Sunny,99,3.5301874603469
South,Chalky,Wheat,570.0275039065087,36.167062149293145,1,1,Cloudy,89,5.728960983698908
North,Sandy,Wheat,759.9716576105133,21.231972911944723,0,0,Sunny,101,3.4151935701931198
South,Chalky,Soybean,493.0460341688256,38.71943906273594,1,0,Cloudy,126,4.295332441028314
South,Loam,Wheat,426.72025420604695,36.12216377864338,1,0,Cloudy,86,3.910997969984538
West,Loam,Soybean,195.45855843117707,30.026563481058524,1,1,Cloudy,89,4.691253009416104
North,Peaty,Soybean,510.3558467865117,16.301222800883806,1,1,Cloudy,100,6.871987847914322
South,Chalky,Maize,797.6519595547803,21.584231840958985,0,1,Rainy,73,5.707437190982977
South,Chalky,Cotton,822.4591044071695,32.352972582214875,0,0,Sunny,136,5.148411224316468
West,Sandy,Cotton,590.0074806005539,19.29317759179233,0,0,Cloudy,63,3.3805801583778585
East,Peaty,Barley,103.0926511643722,27.61564105137677,0,0,Rainy,115,1.2499695027080546
South,Silt,Cotton,979.2369111323223,19.73759511477596,0,0,Rainy,142,5.950045998185128
South,Loam,Rice,621.7243050756445,25.628174084804463,1,1,Rainy,99,6.142140883798247
West,Silt,Rice,113.1348918357091,15.857004044649342,0,0,Cloudy,75,0.8162592706772529
East,Sandy,Barley,701.5586808119365,38.08199925852779,1,0,Sunny,80,6.5344940053182405
West,Peaty,Wheat,112.50146938821256,18.94110106559272,1,1,Rainy,90,3.6069734977731343
North,Sandy,Maize,948.7546106589036,23.26094559734758,0,0,Cloudy,98,5.591962945647178
West,Silt,Wheat,887.6323929766484,21.988384148949194,1,1,Cloudy,86,6.855339187202921
East,Chalky,Maize,497.04542852075656,35.862613552404326,0,1,Cloudy,131,4.030792526886246
North,Loam,Maize,218.25756849018387,32.18085958187988,1,1,Sunny,134,4.390114412427162
East,Silt,Soybean,833.6964559807329,17.053159593449184,0,0,Sunny,78,4.536349530794542
West,Peaty,Soybean,335.7974532773586,39.80732256373808,1,0,Cloudy,115,3.526861612552417
East,Silt,Soybean,201.38723410271277,18.690774415082945,1,1,Sunny,125,4.182012151816328
East,Silt,Barley,420.759884311918,23.495968605079057,0,1,Rainy,139,3.971872650502744
South,Clay,Barley,297.6576190236486,39.06416173152178,1,1,Sunny,111,5.700551179171982
East,Sandy,Maize,573.7397625210199,36.02109655791596,0,1,Rainy,105,6.052091843412368
South,Peaty,Maize,830.2020676936665,23.17019585684105,1,0,Cloudy,132,6.626174364081341
North,Loam,Rice,244.50353351691388,22.18919175669925,1,1,Sunny,133,4.450276421278375
